uuid,timestamp,longitude,tag,latitude,type
217982894849058,1429301717,-124.3217468262,iuu_21798289,43.345642089800002,vessel
217982894849058,1429302855,-124.3217468262,iuu_21798289,43.345623016399998,vessel
217982894849058,1429303688,-124.3217086792,iuu_21798289,43.345638275100001,vessel
217982894849058,1429304409,-124.32173156739999,iuu_21798289,43.345596313500003,vessel
217982894849058,1429305303,-124.3216629028,iuu_21798289,43.345634460399999,vessel
217982894849058,1429306236,-124.3217468262,iuu_21798289,43.345664978000002,vessel
217982894849058,1429307129,-124.3217468262,iuu_21798289,43.345645904500003,vessel
217982894849058,1429308085,-124.3217163086,iuu_21798289,43.345664978000002,vessel
217982894849058,1429308805,-124.32173156739999,iuu_21798289,43.345623016399998,vessel
217982894849058,1429309705,-124.3216552734,iuu_21798289,43.345691680900003,vessel
217982894849058,1429310540,-124.3216934204,iuu_21798289,43.345588684100001,vessel
217982894849058,1429312400,-124.3217086792,iuu_21798289,43.345737457299997,vessel
217982894849058,1429313121,-124.3217163086,iuu_21798289,43.345626831099999,vessel
217982894849058,1429314379,-124.321762085,iuu_21798289,43.345581054699998,vessel
217982894849058,1429315101,-124.32178497309999,iuu_21798289,43.345569610600002,vessel
217982894849058,1429316001,-124.321762085,iuu_21798289,43.345642089800002,vessel
217982894849058,1429316721,-124.32178497309999,iuu_21798289,43.345611572300001,vessel
217982894849058,1429318522,-124.32178497309999,iuu_21798289,43.3456077576,vessel
217982894849058,1429319600,-124.321762085,iuu_21798289,43.345634460399999,vessel
217982894849058,1429320322,-124.32178497309999,iuu_21798289,43.345619201700003,vessel
217982894849058,1429321219,-124.32178497309999,iuu_21798289,43.345623016399998,vessel
217982894849058,1429321940,-124.32178497309999,iuu_21798289,43.345611572300001,vessel
217982894849058,1429322841,-124.321762085,iuu_21798289,43.345600128199997,vessel
217982894849058,1429323562,-124.32178497309999,iuu_21798289,43.345638275100001,vessel
217982894849058,1429324643,-124.3218536377,iuu_21798289,43.345638275100001,vessel
217982894849058,1429325543,-124.3218154907,iuu_21798289,43.345554351799997,vessel
