uuid,timestamp,longitude,tag,latitude,type
133747148180235,1380206964,14.9643001556,iuu_13374714,44.219699859599999,vessel
133747148180235,1380207945,14.916544914199999,iuu_13374714,44.241317748999997,vessel
133747148180235,1380208769,14.887550354,iuu_13374714,44.254180908199999,vessel
133747148180235,1380209633,14.845758438100001,iuu_13374714,44.274291992199998,vessel
133747148180235,1380210568,14.811109542800001,iuu_13374714,44.286560058600003,vessel
133747148180235,1380211294,14.775119781500001,iuu_13374714,44.295230865500002,vessel
133747148180235,1380212064,14.7317762375,iuu_13374714,44.297683715799998,vessel
133747148180235,1380212813,14.694847106899999,iuu_13374714,44.299423217799998,vessel
133747148180235,1380213564,14.656914711000001,iuu_13374714,44.293498992899998,vessel
133747148180235,1380214528,14.6179199219,iuu_13374714,44.294418335000003,vessel
133747148180235,1380215356,14.563170433,iuu_13374714,44.296504974400001,vessel
133747148180235,1380216329,14.516380310100001,iuu_13374714,44.295059204099999,vessel
133747148180235,1380217145,14.4732637405,iuu_13374714,44.297355651899998,vessel
133747148180235,1380218127,14.473449707,iuu_13374714,44.310089111300002,vessel
133747148180235,1380218954,14.4677600861,iuu_13374714,44.307056426999999,vessel
133747148180235,1380219929,14.481940269500001,iuu_13374714,44.309600830100003,vessel
133747148180235,1380220858,14.481546401999999,iuu_13374714,44.310646057100001,vessel
133747148180235,1380221729,14.4816198349,iuu_13374714,44.310649871800003,vessel
133747148180235,1380222498,14.4817581177,iuu_13374714,44.310676574699997,vessel
133747148180235,1380223259,14.4818220139,iuu_13374714,44.310676574699997,vessel
133747148180235,1380224247,14.481699943500001,iuu_13374714,44.310680389399998,vessel
133747148180235,1380224967,14.4817399979,iuu_13374714,44.310668945300002,vessel
133747148180235,1380225908,14.481801986700001,iuu_13374714,44.310676574699997,vessel
133747148180235,1380226764,14.4817800522,iuu_13374714,44.310680389399998,vessel
133747148180235,1380227486,14.4817304611,iuu_13374714,44.310668945300002,vessel
133747148180235,1380228647,14.4817581177,iuu_13374714,44.310668945300002,vessel
133747148180235,1380229526,14.481751442,iuu_13374714,44.3106651306,vessel
133747148180235,1380230310,14.481675148000001,iuu_13374714,44.3106651306,vessel
133747148180235,1380231087,14.4817399979,iuu_13374714,44.310649871800003,vessel
133747148180235,1380231876,14.4817152023,iuu_13374714,44.310668945300002,vessel
133747148180235,1380232697,14.4817733765,iuu_13374714,44.310668945300002,vessel
133747148180235,1380233588,14.4817895889,iuu_13374714,44.310668945300002,vessel
133747148180235,1380234327,14.481829643199999,iuu_13374714,44.310668945300002,vessel
133747148180235,1380235142,14.4819097519,iuu_13374714,44.3106651306,vessel
133747148180235,1380236057,14.481844902000001,iuu_13374714,44.3106651306,vessel
133747148180235,1380236847,14.4817695618,iuu_13374714,44.310691833500002,vessel
133747148180235,1380237589,14.4817352295,iuu_13374714,44.310653686499997,vessel
133747148180235,1380238538,14.4816017151,iuu_13374714,44.310604095499997,vessel
133747148180235,1380239326,14.4816179276,iuu_13374714,44.310646057100001,vessel
133747148180235,1380240119,14.4816102982,iuu_13374714,44.310630798299997,vessel
133747148180235,1380241048,14.4815635681,iuu_13374714,44.310596466100002,vessel
133747148180235,1380241888,14.481419563299999,iuu_13374714,44.3105697632,vessel
133747148180235,1380242610,14.4813499451,iuu_13374714,44.310489654500003,vessel
133747148180235,1380243517,14.4813318253,iuu_13374714,44.3105239868,vessel
133747148180235,1380244836,14.481221199,iuu_13374714,44.310325622599997,vessel
133747148180235,1380245611,14.481176376300001,iuu_13374714,44.3102226257,vessel
133747148180235,1380246359,14.4812231064,iuu_13374714,44.310417175300003,vessel
133747148180235,1380247117,14.481156349200001,iuu_13374714,44.310241699199999,vessel
133747148180235,1380247868,14.4811620712,iuu_13374714,44.310264587399999,vessel
133747148180235,1380248658,14.4811754227,iuu_13374714,44.310256957999997,vessel
133747148180235,1380249549,14.481163024900001,iuu_13374714,44.3102455139,vessel
133747148180235,1380250416,14.4811468124,iuu_13374714,44.3102226257,vessel
133747148180235,1380251168,14.481142997699999,iuu_13374714,44.310279846199997,vessel
133747148180235,1380251928,14.481124877899999,iuu_13374714,44.310279846199997,vessel
133747148180235,1380252687,14.481140136700001,iuu_13374714,44.310169219999999,vessel
133747148180235,1380253437,14.4811468124,iuu_13374714,44.310165405299998,vessel
133747148180235,1380254487,14.479146957399999,iuu_13374714,44.310962676999999,vessel
133747148180235,1380255277,14.4764270782,iuu_13374714,44.311679840099998,vessel
133747148180235,1380256278,14.474508285500001,iuu_13374714,44.312526702900001,vessel
133747148180235,1380257032,14.4729099274,iuu_13374714,44.312789917000003,vessel
133747148180235,1380258805,14.469109535199999,iuu_13374714,44.313209533699997,vessel
133747148180235,1380259528,14.4663095474,iuu_13374714,44.3141288757,vessel
133747148180235,1380260318,14.4622945786,iuu_13374714,44.315147399899999,vessel
133747148180235,1380261080,14.4590797424,iuu_13374714,44.3163108826,vessel
133747148180235,1380261837,14.4560117722,iuu_13374714,44.317512512199997,vessel
133747148180235,1380262588,14.461643219000001,iuu_13374714,44.322990417500002,vessel
133747148180235,1380263357,14.492474555999999,iuu_13374714,44.341278076199998,vessel
133747148180235,1380264207,14.5207700729,iuu_13374714,44.360359191900002,vessel
133747148180235,1380264927,14.5482797623,iuu_13374714,44.374729156500003,vessel
133747148180235,1380265736,14.594039917,iuu_13374714,44.395557403600002,vessel
133747148180235,1380266627,14.631125450100001,iuu_13374714,44.4198493958,vessel
133747148180235,1380267453,14.657019615199999,iuu_13374714,44.439098358199999,vessel
133747148180235,1380268467,14.707777976999999,iuu_13374714,44.472885131799998,vessel
133747148180235,1380269246,14.743020057700001,iuu_13374714,44.492073059100001,vessel
133747148180235,1380269971,14.770790100099999,iuu_13374714,44.506538391100001,vessel
133747148180235,1380270775,14.808672905,iuu_13374714,44.529182434100001,vessel
133747148180235,1380271766,14.8430299759,iuu_13374714,44.546268463099999,vessel
133747148180235,1380272487,14.878250122100001,iuu_13374714,44.556121826199998,vessel
133747148180235,1380273814,14.878080368000001,iuu_13374714,44.5563392639,vessel
133747148180235,1380274648,14.8780498505,iuu_13374714,44.556240081799999,vessel
133747148180235,1380275849,14.8780469894,iuu_13374714,44.556278228799997,vessel
133747148180235,1380276710,14.8780565262,iuu_13374714,44.5563163757,vessel
133747148180235,1380278117,14.8780832291,iuu_13374714,44.556304931600003,vessel
133747148180235,1380279227,14.8780431747,iuu_13374714,44.556278228799997,vessel
133747148180235,1380280772,14.8781604767,iuu_13374714,44.556388855000002,vessel
133747148180235,1380282145,14.8781852722,iuu_13374714,44.556407928500001,vessel
133747148180235,1380282946,14.8781785965,iuu_13374714,44.556388855000002,vessel
133747148180235,1380284010,14.878230094899999,iuu_13374714,44.556369781500003,vessel
133747148180235,1380284737,14.8782968521,iuu_13374714,44.556381225599999,vessel
133747148180235,1380285617,14.8782281876,iuu_13374714,44.556381225599999,vessel
133747148180235,1380286646,14.8783283234,iuu_13374714,44.556358337399999,vessel
133747148180235,1380287608,14.8783102036,iuu_13374714,44.5563392639,vessel
133747148180235,1380288618,14.8782100677,iuu_13374714,44.556365966800001,vessel
133747148180235,1380289346,14.8782520294,iuu_13374714,44.556381225599999,vessel
133747148180235,1380290158,14.8781633377,iuu_13374714,44.556358337399999,vessel
133747148180235,1380291059,14.8781700134,iuu_13374714,44.556358337399999,vessel
133747148180235,1380291929,14.8774900436,iuu_13374714,44.556190490699997,vessel
133747148180235,1380293009,14.8423299789,iuu_13374714,44.529991149899999,vessel
133747148180235,1380293729,14.8283700943,iuu_13374714,44.505081176799997,vessel
133747148180235,1380294548,14.804983139000001,iuu_13374714,44.476833343499997,vessel
133747148180235,1380295314,14.7825212479,iuu_13374714,44.452793121299997,vessel
133747148180235,1380296197,14.751888275100001,iuu_13374714,44.428646087600001,vessel
133747148180235,1380296976,14.7412900925,iuu_13374714,44.407489776600002,vessel
133747148180235,1380297816,14.7368831635,iuu_13374714,44.370262146000002,vessel
133747148180235,1380298716,14.733891487099999,iuu_13374714,44.336330413799999,vessel
133747148180235,1380299488,14.7280597687,iuu_13374714,44.313678741499999,vessel
133747148180235,1380300221,14.732526779200001,iuu_13374714,44.281024932900003,vessel
133747148180235,1380300978,14.7233285904,iuu_13374714,44.253818512000002,vessel
133747148180235,1380301725,14.732881546,iuu_13374714,44.227905273399998,vessel
133747148180235,1380302617,14.745657920799999,iuu_13374714,44.198341369600001,vessel
133747148180235,1380303447,14.7585802078,iuu_13374714,44.1777801514,vessel
133747148180235,1380305476,14.776234626800001,iuu_13374714,44.128261566200003,vessel
133747148180235,1380306245,14.771349906899999,iuu_13374714,44.103565216100002,vessel
133747148180235,1380307029,14.793167114299999,iuu_13374714,44.108898162800003,vessel
133747148180235,1380307957,14.7733201981,iuu_13374714,44.139446258500001,vessel
133747148180235,1380308846,14.7622699738,iuu_13374714,44.156921386699999,vessel
133747148180235,1380309569,14.7669801712,iuu_13374714,44.158199310299999,vessel
133747148180235,1380310788,14.766057014499999,iuu_13374714,44.157642364499999,vessel
133747148180235,1380314067,14.7657318115,iuu_13374714,44.1575050354,vessel
133747148180235,1380314966,14.765709877000001,iuu_13374714,44.157501220699999,vessel
133747148180235,1380315998,14.7656431198,iuu_13374714,44.157413482700001,vessel
133747148180235,1380316766,14.7656297684,iuu_13374714,44.157421112100003,vessel
133747148180235,1380317576,14.7656583786,iuu_13374714,44.157474517799997,vessel
133747148180235,1380318345,14.7656879425,iuu_13374714,44.157497405999997,vessel
133747148180235,1380319118,14.765707969699999,iuu_13374714,44.1575050354,vessel
133747148180235,1380320006,14.7657003403,iuu_13374714,44.157489776600002,vessel
133747148180235,1380320732,14.7657470703,iuu_13374714,44.157531738300001,vessel
133747148180235,1380321500,14.765707969699999,iuu_13374714,44.157531738300001,vessel
133747148180235,1380322381,14.765753746,iuu_13374714,44.157520294199998,vessel
133747148180235,1380323247,14.7657203674,iuu_13374714,44.157531738300001,vessel
133747148180235,1380324096,14.7657203674,iuu_13374714,44.157520294199998,vessel
133747148180235,1380325168,14.7658195496,iuu_13374714,44.157585144000002,vessel
133747148180235,1380326227,14.7657499313,iuu_13374714,44.157546997099999,vessel
133747148180235,1380327266,14.765727996800001,iuu_13374714,44.157554626500001,vessel
133747148180235,1380328016,14.765859603899999,iuu_13374714,44.157585144000002,vessel
133747148180235,1380328911,14.765866279600001,iuu_13374714,44.157611846899997,vessel
133747148180235,1380329720,14.765832901,iuu_13374714,44.157611846899997,vessel
133747148180235,1380330613,14.7658967972,iuu_13374714,44.157627105700001,vessel
133747148180235,1380331849,14.765866279600001,iuu_13374714,44.157627105700001,vessel
133747148180235,1380332605,14.7658996582,iuu_13374714,44.157630920400003,vessel
133747148180235,1380333379,14.7659215927,iuu_13374714,44.157634735099997,vessel
133747148180235,1380334281,14.7658567429,iuu_13374714,44.157615661599998,vessel
133747148180235,1380335126,14.7659196854,iuu_13374714,44.157638549799998,vessel
133747148180235,1380336130,14.7657632828,iuu_13374714,44.157585144000002,vessel
133747148180235,1380336925,14.7657699585,iuu_13374714,44.1576004028,vessel
133747148180235,1380337647,14.7657003403,iuu_13374714,44.157569885299999,vessel
133747148180235,1380338512,14.765698432900001,iuu_13374714,44.157558441200003,vessel
133747148180235,1380339409,14.7656202316,iuu_13374714,44.1575050354,vessel
133747148180235,1380340199,14.7649002075,iuu_13374714,44.159221649199999,vessel
133747148180235,1380341340,14.7610168457,iuu_13374714,44.161815643300002,vessel
133747148180235,1380342112,14.759619712799999,iuu_13374714,44.163452148399998,vessel
133747148180235,1380342860,14.7574481964,iuu_13374714,44.165210723900003,vessel
133747148180235,1380343767,14.756059646600001,iuu_13374714,44.166728973399998,vessel
133747148180235,1380344488,14.754639625499999,iuu_13374714,44.168251037600001,vessel
133747148180235,1380345229,14.753746986399999,iuu_13374714,44.170509338400002,vessel
133747148180235,1380346022,14.7515115738,iuu_13374714,44.173316955600001,vessel
133747148180235,1380346761,14.749382019,iuu_13374714,44.175743103000002,vessel
133747148180235,1380347541,14.7473220825,iuu_13374714,44.1783866882,vessel
133747148180235,1380348433,14.7450962067,iuu_13374714,44.181667327900001,vessel
133747148180235,1380349179,14.7479896545,iuu_13374714,44.183822631799998,vessel
133747148180235,1380350071,14.793838501,iuu_13374714,44.189243316700001,vessel
133747148180235,1380351402,14.8629846573,iuu_13374714,44.191535949699997,vessel
133747148180235,1380356728,15.120079994199999,iuu_13374714,44.146839141800001,vessel
133747148180235,1380357807,15.165579795799999,iuu_13374714,44.126121521000002,vessel
133747148180235,1380358902,15.225069999700001,iuu_13374714,44.099056243900002,vessel
133747148180235,1380365218,15.263333320599999,iuu_13374714,44.090000152599998,vessel
133747148180235,1380388190,15.018431663499999,iuu_13374714,44.1904296875,vessel
133747148180235,1380389138,14.978730201699999,iuu_13374714,44.209987640400001,vessel
133747148180235,1380390206,14.946969985999999,iuu_13374714,44.235130310099997,vessel
133747148180235,1380391486,14.897013664199999,iuu_13374714,44.266765594500001,vessel
133747148180235,1380392367,14.8592395782,iuu_13374714,44.275630950900002,vessel
133747148180235,1380393447,14.846859931899999,iuu_13374714,44.2735099792,vessel
133747148180235,1380394168,14.8568601608,iuu_13374714,44.2733917236,vessel
133747148180235,1380395966,14.852129936200001,iuu_13374714,44.275531768800001,vessel
133747148180235,1380397405,14.8523101807,iuu_13374714,44.275630950900002,vessel
133747148180235,1380398414,14.8520336151,iuu_13374714,44.275417327900001,vessel
133747148180235,1380399216,14.8520469666,iuu_13374714,44.275451660199998,vessel
133747148180235,1380400646,14.8520698547,iuu_13374714,44.275451660199998,vessel
133747148180235,1380401774,14.852091789199999,iuu_13374714,44.275524139399998,vessel
133747148180235,1380402807,14.8520698547,iuu_13374714,44.275459289600001,vessel
133747148180235,1380402973,14.8516664505,iuu_13374714,44.275001525900002,vessel
133747148180235,1380403885,14.8520479202,iuu_13374714,44.275432586699999,vessel
133747148180235,1380404607,14.8520298004,iuu_13374714,44.275421142600003,vessel
133747148180235,1380405686,14.8520498276,iuu_13374714,44.275451660199998,vessel
133747148180235,1380406832,14.8520498276,iuu_13374714,44.275470733600002,vessel
133747148180235,1380407754,14.852223396299999,iuu_13374714,44.275604248,vessel
133747148180235,1380409480,14.8520536423,iuu_13374714,44.2754631042,vessel
133747148180235,1380410365,14.8520498276,iuu_13374714,44.275451660199998,vessel
133747148180235,1380411514,14.8520336151,iuu_13374714,44.275451660199998,vessel
133747148180235,1380412395,14.852186203,iuu_13374714,44.275604248,vessel
133747148180235,1380413245,14.852060317999999,iuu_13374714,44.275489807100001,vessel
133747148180235,1380413965,14.8521699905,iuu_13374714,44.275581359900002,vessel
133747148180235,1380414686,14.8521995544,iuu_13374714,44.275611877400003,vessel
133747148180235,1380415506,14.852073669399999,iuu_13374714,44.275497436499997,vessel
133747148180235,1380416625,14.8520450592,iuu_13374714,44.275474548299997,vessel
133747148180235,1380417587,14.8520498276,iuu_13374714,44.275501251199998,vessel
133747148180235,1380418467,14.8520450592,iuu_13374714,44.275478362999998,vessel
133747148180235,1380419405,14.8521766663,iuu_13374714,44.275585174600003,vessel
133747148180235,1380420444,14.8520298004,iuu_13374714,44.275451660199998,vessel
133747148180235,1380421265,14.852013588,iuu_13374714,44.275489807100001,vessel
133747148180235,1380422194,14.851973533600001,iuu_13374714,44.2754631042,vessel
133747148180235,1380423568,14.851980209400001,iuu_13374714,44.275497436499997,vessel
133747148180235,1380424376,14.852096557599999,iuu_13374714,44.275653839100002,vessel
133747148180235,1380425156,14.8519821167,iuu_13374714,44.275585174600003,vessel
133747148180235,1380426656,14.851960182199999,iuu_13374714,44.275711059599999,vessel
133747148180235,1380427645,14.8492698669,iuu_13374714,44.276130676299999,vessel
133747148180235,1380428715,14.8654546738,iuu_13374714,44.262832641599999,vessel
133747148180235,1380429567,14.884898185699999,iuu_13374714,44.2656021118,vessel
133747148180235,1380430349,14.8783102036,iuu_13374714,44.267101287800003,vessel
133747148180235,1380431246,14.8778295517,iuu_13374714,44.267421722400002,vessel
133747148180235,1380432166,14.893594741799999,iuu_13374714,44.247192382800002,vessel
133747148180235,1380433047,14.9069099426,iuu_13374714,44.225948333700003,vessel
133747148180235,1380452792,14.854516983,iuu_13374714,44.189277648900003,vessel
133747148180235,1380454156,14.864256858799999,iuu_13374714,44.190498352100001,vessel
133747148180235,1380461135,15.1902999878,iuu_13374714,44.1315803528,vessel
133747148180235,1380640614,14.9966964722,iuu_13374714,44.2176551819,vessel
133747148180235,1380641848,14.9521503448,iuu_13374714,44.240291595499997,vessel
133747148180235,1380643764,14.8612470627,iuu_13374714,44.278053283699997,vessel
133747148180235,1380644531,14.8254518509,iuu_13374714,44.289756774899999,vessel
133747148180235,1380645802,14.768293380699999,iuu_13374714,44.315471649199999,vessel
133747148180235,1380646523,14.745100021400001,iuu_13374714,44.327270507800002,vessel
133747148180235,1380647632,14.6898479462,iuu_13374714,44.356044769299999,vessel
133747148180235,1380648375,14.657623291,iuu_13374714,44.371379852300002,vessel
133747148180235,1380649408,14.6154499054,iuu_13374714,44.386169433600003,vessel
133747148180235,1380650193,14.5711898804,iuu_13374714,44.400108337399999,vessel
133747148180235,1380651206,14.536680221599999,iuu_13374714,44.418910980200003,vessel
133747148180235,1380652142,14.499783515900001,iuu_13374714,44.451709747300001,vessel
133747148180235,1380653006,14.46296978,iuu_13374714,44.462890625,vessel
133747148180235,1380653726,14.4378900528,iuu_13374714,44.474159240699997,vessel
133747148180235,1380654446,14.4127397537,iuu_13374714,44.478748321499999,vessel
133747148180235,1380655421,14.445777893100001,iuu_13374714,44.497943878199997,vessel
